pcr_target,County,Date,Raw County Cases,cases_3dayavg,County_cases_3dayavg_r100Kutil,Raw Hospitalized Cases,hosp_3dayavg,County_hosp_3dayavg_r100Kutil
sars-cov-2,County1,2020-02-13,2,3,15.92525745832891,0,0,0
sars-cov-2,County1,2020-02-14,6,3.6666666666666665,19.464203560179776,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-02-15,3,4,21.233676611105214,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-02-16,3,2.6666666666666665,14.155784407403473,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-02-17,2,3.6666666666666665,19.464203560179776,0,0,0
sars-cov-2,County1,2020-02-18,6,3.6666666666666665,19.464203560179776,0,0,0
sars-cov-2,County1,2020-02-19,3,3.6666666666666665,19.464203560179776,0,0,0
sars-cov-2,County1,2020-02-20,2,2.6666666666666665,14.155784407403473,0,0,0
sars-cov-2,County1,2020-02-21,3,2.6666666666666665,14.155784407403473,0,0,0
sars-cov-2,County1,2020-02-22,3,3.3333333333333335,17.694730509254345,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-02-23,4,3.3333333333333335,17.694730509254345,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-02-24,3,4,21.233676611105214,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-02-25,5,3,15.92525745832891,0,0,0
sars-cov-2,County1,2020-02-26,1,2.3333333333333335,12.386311356478043,0,0,0
sars-cov-2,County1,2020-02-27,1,2,10.616838305552607,0,0,0
sars-cov-2,County1,2020-02-28,4,3,15.92525745832891,0,0,0
sars-cov-2,County1,2020-02-29,4,3.6666666666666665,19.464203560179776,0,0,0
sars-cov-2,County1,2020-03-01,3,4,21.233676611105214,0,0,0
sars-cov-2,County1,2020-03-02,5,3,15.92525745832891,0,0,0
sars-cov-2,County1,2020-03-03,1,2.6666666666666665,14.155784407403473,0,0,0
sars-cov-2,County1,2020-03-04,2,3.3333333333333335,17.694730509254345,0,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-03-05,7,3.3333333333333335,17.694730509254345,2,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-03-06,1,4.333333333333333,23.003149662030648,0,1.3333333333333333,7.077892203701737
sars-cov-2,County1,2020-03-07,5,2.3333333333333335,12.386311356478043,2,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-03-08,1,2.6666666666666665,14.155784407403473,0,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-03-09,2,1.3333333333333333,7.077892203701737,0,0,0
sars-cov-2,County1,2020-03-10,1,2.6666666666666665,14.155784407403473,0,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-03-11,5,3.3333333333333335,17.694730509254345,2,1,5.308419152776303
sars-cov-2,County1,2020-03-12,4,6,31.85051491665782,1,1.6666666666666667,8.847365254627173
sars-cov-2,County1,2020-03-13,9,7.333333333333333,38.92840712035955,2,1,5.308419152776303
sars-cov-2,County1,2020-03-14,9,6.333333333333333,33.619987967583256,0,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-03-15,1,4,21.233676611105214,0,0,0
sars-cov-2,County1,2020-03-16,2,1.6666666666666667,8.847365254627173,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-03-17,2,1.6666666666666667,8.847365254627173,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-03-18,1,1.3333333333333333,7.077892203701737,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-03-19,1,2,10.616838305552607,0,0,0
sars-cov-2,County1,2020-03-20,4,2,10.616838305552607,0,0,0
sars-cov-2,County1,2020-03-21,1,2.3333333333333335,12.386311356478043,0,0,0
sars-cov-2,County1,2020-03-22,2,3,15.92525745832891,0,0,0
sars-cov-2,County1,2020-03-23,6,3.6666666666666665,19.464203560179776,0,0,0
sars-cov-2,County1,2020-03-24,3,4,21.233676611105214,0,0,0
sars-cov-2,County1,2020-03-25,3,4,21.233676611105214,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-03-26,6,5,26.54209576388152,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-03-27,6,4.333333333333333,23.003149662030648,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-03-28,1,4.666666666666667,24.772622712956085,0,0,0
sars-cov-2,County1,2020-03-29,7,4.333333333333333,23.003149662030648,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-03-30,5,5.333333333333333,28.311568814806947,1,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-03-31,4,5,26.54209576388152,1,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-04-01,6,4.666666666666667,24.772622712956085,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-04-02,4,4.666666666666667,24.772622712956085,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-04-03,4,3.3333333333333335,17.694730509254345,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-04-04,2,3,15.92525745832891,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-04-05,3,3.6666666666666665,19.464203560179776,0,0,0
sars-cov-2,County1,2020-04-06,6,3.3333333333333335,17.694730509254345,0,0,0
sars-cov-2,County1,2020-04-07,1,2.6666666666666665,14.155784407403473,0,0,0
sars-cov-2,County1,2020-04-08,1,1.6666666666666667,8.847365254627173,0,0,0
sars-cov-2,County1,2020-04-09,3,2.3333333333333335,12.386311356478043,0,0,0
sars-cov-2,County1,2020-04-10,3,3.6666666666666665,19.464203560179776,0,0,0
sars-cov-2,County1,2020-04-11,5,3.6666666666666665,19.464203560179776,0,0,0
sars-cov-2,County1,2020-04-12,3,3.3333333333333335,17.694730509254345,0,0,0
sars-cov-2,County1,2020-04-13,2,2.6666666666666665,14.155784407403473,0,0,0
sars-cov-2,County1,2020-04-14,3,3,15.92525745832891,0,0,0
sars-cov-2,County1,2020-04-15,4,4.333333333333333,23.003149662030648,0,0,0
sars-cov-2,County1,2020-04-16,6,5.333333333333333,28.311568814806947,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-04-17,6,5,26.54209576388152,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-04-18,3,4,21.233676611105214,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-04-20,3,3.6666666666666665,19.464203560179776,0,0,0
sars-cov-2,County1,2020-04-21,5,4.666666666666667,24.772622712956085,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-04-22,6,4.666666666666667,24.772622712956085,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-04-23,3,4.333333333333333,23.003149662030648,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-04-24,4,2.6666666666666665,14.155784407403473,0,0,0
sars-cov-2,County1,2020-04-25,1,2,10.616838305552607,0,0,0
sars-cov-2,County1,2020-04-26,1,2.6666666666666665,14.155784407403473,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-04-27,6,2.6666666666666665,14.155784407403473,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-04-28,1,5.333333333333333,28.311568814806947,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-04-29,9,3.6666666666666665,19.464203560179776,0,0,0
sars-cov-2,County1,2020-04-30,1,3.6666666666666665,19.464203560179776,0,0,0
sars-cov-2,County1,2020-05-01,1,1.6666666666666667,8.847365254627173,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-05-02,3,2.3333333333333335,12.386311356478043,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-05-03,3,3.3333333333333335,17.694730509254345,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-05-04,4,3,15.92525745832891,0,0,0
sars-cov-2,County1,2020-05-05,2,3,15.92525745832891,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-05-06,3,4,21.233676611105214,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-05-07,7,3.6666666666666665,19.464203560179776,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-05-08,1,4,21.233676611105214,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-05-09,4,3.3333333333333335,17.694730509254345,1,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-05-10,5,4.333333333333333,23.003149662030648,1,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-05-11,4,4,21.233676611105214,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-05-12,3,2.6666666666666665,14.155784407403473,0,0,0
sars-cov-2,County1,2020-05-13,1,2,10.616838305552607,0,0,0
sars-cov-2,County1,2020-05-14,2,1.3333333333333333,7.077892203701737,0,0,0
sars-cov-2,County1,2020-05-15,1,2,10.616838305552607,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-05-16,3,2.3333333333333335,12.386311356478043,1,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-05-17,3,3.3333333333333335,17.694730509254345,1,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-05-18,4,5,26.54209576388152,0,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-05-19,8,5.333333333333333,28.311568814806947,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-05-20,4,5,26.54209576388152,0,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-05-21,3,4,21.233676611105214,1,1,5.308419152776303
sars-cov-2,County1,2020-05-22,5,4,21.233676611105214,2,1,5.308419152776303
sars-cov-2,County1,2020-05-23,4,4,21.233676611105214,0,1,5.308419152776303
sars-cov-2,County1,2020-05-24,3,4,21.233676611105214,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-05-25,5,3.3333333333333335,17.694730509254345,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-05-27,2,3,15.92525745832891,0,0,0
sars-cov-2,County1,2020-05-28,2,2,10.616838305552607,0,0,0
sars-cov-2,County1,2020-05-29,2,2,10.616838305552607,0,0,0
sars-cov-2,County1,2020-05-30,2,2.3333333333333335,12.386311356478043,0,0,0
sars-cov-2,County1,2020-05-31,3,3.3333333333333335,17.694730509254345,0,0,0
sars-cov-2,County1,2020-06-01,5,3.3333333333333335,17.694730509254345,0,0,0
sars-cov-2,County1,2020-06-02,2,4,21.233676611105214,0,0,0
sars-cov-2,County1,2020-06-03,5,2.6666666666666665,14.155784407403473,0,0,0
sars-cov-2,County1,2020-06-04,1,2.6666666666666665,14.155784407403473,0,0,0
sars-cov-2,County1,2020-06-05,2,2,10.616838305552607,0,0,0
sars-cov-2,County1,2020-06-06,3,2,10.616838305552607,0,0,0
sars-cov-2,County1,2020-06-07,1,3,15.92525745832891,0,0,0
sars-cov-2,County1,2020-06-08,5,3,15.92525745832891,0,0,0
sars-cov-2,County1,2020-06-09,3,5.333333333333333,28.311568814806947,0,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-06-10,8,4.666666666666667,24.772622712956085,2,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-06-11,3,5.333333333333333,28.311568814806947,0,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-06-12,5,5.666666666666667,30.081041865732384,0,1,5.308419152776303
sars-cov-2,County1,2020-06-13,9,6.333333333333333,33.619987967583256,3,1.6666666666666667,8.847365254627173
sars-cov-2,County1,2020-06-14,5,5,26.54209576388152,2,1.6666666666666667,8.847365254627173
sars-cov-2,County1,2020-06-15,1,4.666666666666667,24.772622712956085,0,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-06-16,8,4.333333333333333,23.003149662030648,0,0,0
sars-cov-2,County1,2020-06-17,4,5,26.54209576388152,0,0,0
sars-cov-2,County1,2020-06-18,3,3.6666666666666665,19.464203560179776,0,0,0
sars-cov-2,County1,2020-06-19,4,4,21.233676611105214,0,0,0
sars-cov-2,County1,2020-06-20,5,4,21.233676611105214,0,0,0
sars-cov-2,County1,2020-06-21,3,3.6666666666666665,19.464203560179776,0,0,0
sars-cov-2,County1,2020-06-22,3,3.6666666666666665,19.464203560179776,0,0,0
sars-cov-2,County1,2020-06-23,5,3.6666666666666665,19.464203560179776,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-06-24,3,4.333333333333333,23.003149662030648,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-06-25,5,3.6666666666666665,19.464203560179776,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-06-26,3,3,15.92525745832891,0,0,0
sars-cov-2,County1,2020-06-27,1,3.6666666666666665,19.464203560179776,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-06-28,7,3,15.92525745832891,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-06-29,1,3.6666666666666665,19.464203560179776,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-06-30,3,2.3333333333333335,12.386311356478043,0,0,0
sars-cov-2,County1,2020-07-01,3,3,15.92525745832891,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-07-02,3,4,21.233676611105214,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-07-03,6,4.333333333333333,23.003149662030648,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-07-04,4,4.333333333333333,23.003149662030648,0,0,0
sars-cov-2,County1,2020-07-05,3,3,15.92525745832891,0,0,0
sars-cov-2,County1,2020-07-06,2,2.6666666666666665,14.155784407403473,0,0,0
sars-cov-2,County1,2020-07-07,3,3,15.92525745832891,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-07-08,4,3.6666666666666665,19.464203560179776,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-07-09,4,4,21.233676611105214,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-07-10,4,4.666666666666667,24.772622712956085,0,0,0
sars-cov-2,County1,2020-07-11,6,4.666666666666667,24.772622712956085,0,0,0
sars-cov-2,County1,2020-07-12,4,4.333333333333333,23.003149662030648,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-07-13,3,3.3333333333333335,17.694730509254345,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-07-14,3,3.6666666666666665,19.464203560179776,0,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-07-15,5,4.333333333333333,23.003149662030648,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-07-16,5,5,26.54209576388152,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-07-17,5,4.666666666666667,24.772622712956085,0,0,0
sars-cov-2,County1,2020-07-18,4,4,21.233676611105214,0,0,0
sars-cov-2,County1,2020-07-19,3,2.6666666666666665,14.155784407403473,0,0,0
sars-cov-2,County1,2020-07-20,1,3,15.92525745832891,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-07-21,5,4.666666666666667,24.772622712956085,1,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-07-22,8,6.666666666666667,35.38946101850869,1,1,5.308419152776303
sars-cov-2,County1,2020-07-23,7,6.333333333333333,33.619987967583256,1,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-07-24,4,6.666666666666667,35.38946101850869,0,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-07-25,9,4.666666666666667,24.772622712956085,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-07-26,1,4.333333333333333,23.003149662030648,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-07-27,3,3,15.92525745832891,0,0,0
sars-cov-2,County1,2020-07-28,5,3.6666666666666665,19.464203560179776,0,0,0
sars-cov-2,County1,2020-07-29,3,4.333333333333333,23.003149662030648,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-07-30,5,4,21.233676611105214,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-07-31,4,4.333333333333333,23.003149662030648,0,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-08-01,4,3.6666666666666665,19.464203560179776,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-08-02,3,3.6666666666666665,19.464203560179776,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-08-03,4,3.3333333333333335,17.694730509254345,0,0,0
sars-cov-2,County1,2020-08-04,3,3.3333333333333335,17.694730509254345,0,0,0
sars-cov-2,County1,2020-08-05,3,3,15.92525745832891,0,0,0
sars-cov-2,County1,2020-08-06,3,2.6666666666666665,14.155784407403473,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-08-07,2,3.6666666666666665,19.464203560179776,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-08-08,6,3.3333333333333335,17.694730509254345,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-08-09,2,3.6666666666666665,19.464203560179776,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-08-10,3,3.3333333333333335,17.694730509254345,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-08-11,5,3.3333333333333335,17.694730509254345,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-08-12,2,3.6666666666666665,19.464203560179776,0,0,0
sars-cov-2,County1,2020-08-13,4,2.6666666666666665,14.155784407403473,0,0,0
sars-cov-2,County1,2020-08-14,2,3.3333333333333335,17.694730509254345,0,0,0
sars-cov-2,County1,2020-08-15,4,3.6666666666666665,19.464203560179776,0,0,0
sars-cov-2,County1,2020-08-16,5,3.6666666666666665,19.464203560179776,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-08-17,2,5.666666666666667,30.081041865732384,1,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-08-18,10,5,26.54209576388152,1,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-08-19,3,8,42.46735322221043,0,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-08-20,11,6,31.85051491665782,1,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-08-21,4,5.333333333333333,28.311568814806947,1,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-08-22,1,2,10.616838305552607,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-08-23,1,1,5.308419152776303,0,0,0
sars-cov-2,County1,2020-08-24,1,2,10.616838305552607,0,0,0
sars-cov-2,County1,2020-08-25,4,3,15.92525745832891,0,0,0
sars-cov-2,County1,2020-08-26,4,4.333333333333333,23.003149662030648,0,0,0
sars-cov-2,County1,2020-08-27,5,5,26.54209576388152,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-08-28,6,4.666666666666667,24.772622712956085,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-08-29,3,3.3333333333333335,17.694730509254345,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-08-30,1,2.6666666666666665,14.155784407403473,0,0,0
sars-cov-2,County1,2020-08-31,4,2,10.616838305552607,0,0,0
sars-cov-2,County1,2020-09-01,1,4,21.233676611105214,0,0,0
sars-cov-2,County1,2020-09-02,7,4,21.233676611105214,0,0,0
sars-cov-2,County1,2020-09-03,4,5.333333333333333,28.311568814806947,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-09-04,5,4.666666666666667,24.772622712956085,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-09-05,5,4.333333333333333,23.003149662030648,0,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-09-06,3,3.3333333333333335,17.694730509254345,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-09-07,2,4,21.233676611105214,0,1,5.308419152776303
sars-cov-2,County1,2020-09-08,7,3.3333333333333335,17.694730509254345,2,1,5.308419152776303
sars-cov-2,County1,2020-09-09,1,3.3333333333333335,17.694730509254345,1,1,5.308419152776303
sars-cov-2,County1,2020-09-10,2,3.6666666666666665,19.464203560179776,0,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-09-11,8,6,31.85051491665782,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-09-12,8,7.333333333333333,38.92840712035955,0,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-09-13,6,5.333333333333333,28.311568814806947,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-09-14,2,4.666666666666667,24.772622712956085,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-09-15,6,3.6666666666666665,19.464203560179776,0,0,0
sars-cov-2,County1,2020-09-16,3,4.333333333333333,23.003149662030648,0,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-09-17,4,3.3333333333333335,17.694730509254345,2,1,5.308419152776303
sars-cov-2,County1,2020-09-18,3,2.6666666666666665,14.155784407403473,1,1,5.308419152776303
sars-cov-2,County1,2020-09-19,1,2.6666666666666665,14.155784407403473,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-09-20,4,2,10.616838305552607,0,0,0
sars-cov-2,County1,2020-09-21,1,2,10.616838305552607,0,0,0
sars-cov-2,County1,2020-09-22,1,2.3333333333333335,12.386311356478043,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-09-23,5,3,15.92525745832891,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-09-24,3,4.333333333333333,23.003149662030648,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-09-25,5,3,15.92525745832891,0,0,0
sars-cov-2,County1,2020-09-26,1,2.6666666666666665,14.155784407403473,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-09-27,2,2.6666666666666665,14.155784407403473,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-09-28,5,2.6666666666666665,14.155784407403473,0,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-09-29,1,2.3333333333333335,12.386311356478043,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-09-30,1,1.3333333333333333,7.077892203701737,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-10-01,2,2.3333333333333335,12.386311356478043,0,0,0
sars-cov-2,County1,2020-10-02,4,3.3333333333333335,17.694730509254345,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-10-03,4,4.333333333333333,23.003149662030648,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-10-04,5,6.333333333333333,33.619987967583256,0,1,5.308419152776303
sars-cov-2,County1,2020-10-05,10,6.666666666666667,35.38946101850869,2,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-10-06,5,5.333333333333333,28.311568814806947,0,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-10-07,1,3,15.92525745832891,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-10-08,3,1.6666666666666667,8.847365254627173,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-10-09,1,2,10.616838305552607,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-10-10,2,2.3333333333333335,12.386311356478043,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-10-11,4,4.666666666666667,24.772622712956085,1,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-10-12,8,4.666666666666667,24.772622712956085,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-10-13,2,6.333333333333333,33.619987967583256,0,0.6666666666666666,3.5389461018508683
sars-cov-2,County1,2020-10-14,9,5,26.54209576388152,2,1,5.308419152776303
sars-cov-2,County1,2020-10-15,4,5.666666666666667,30.081041865732384,1,1,5.308419152776303
sars-cov-2,County1,2020-10-17,4,3,15.92525745832891,0,0.3333333333333333,1.7694730509254342
sars-cov-2,County1,2020-10-18,1,2,10.616838305552607,0,0,0
